Timestamp,Temperature,Humidity
2024-04-17 02:42:39.794877,25.600617939895898,31.14366781560273
2024-04-17 06:42:39.794877,13.667134271978036,50.8101735891416
2024-04-17 06:42:39.794877,17.100314459466546,37.81739811681912
2024-04-16 16:42:39.794877,20.3631701530806,30.996816850835614
2024-04-16 18:42:39.794877,23.11432958823902,51.3889467186126
2024-04-16 23:42:39.794877,10.325604201038283,69.81455534127079
2024-04-16 19:42:39.794877,21.932145069805365,56.14490731403616
2024-04-17 09:42:39.794877,15.802256025048763,65.0035427182578
2024-04-17 04:42:39.794877,22.098165850822383,48.99973433873729
2024-04-16 21:42:39.794877,29.694706360196207,64.78223721542139
2024-04-16 14:42:39.794877,21.526977465528297,59.13426417467221
2024-04-17 00:42:39.794877,26.518357651639487,45.01728634625266
2024-04-17 06:42:39.794877,29.94432882758899,50.562076157448644
2024-04-17 03:42:39.794877,19.583131888516956,65.86525113682858
2024-04-17 12:42:39.794877,27.69913206346957,55.951065917657104
2024-04-16 16:42:39.794877,27.76238216312931,57.351905306945945
2024-04-17 04:42:39.794877,20.507954585656485,45.031217114920665
2024-04-16 16:42:39.794877,16.925551045570565,40.30135347121009
2024-04-17 10:42:39.794877,14.60710257495369,60.678925924551045
2024-04-17 02:42:39.794877,13.606728986744322,53.73736169060747
2024-04-16 15:42:39.794877,17.51858143682432,52.09169264545652
2024-04-16 17:42:39.794877,24.12150807919847,47.65150229720118
2024-04-17 09:42:39.794877,18.770326691309066,44.11007280969268
2024-04-17 12:42:39.794877,24.820220559331446,39.812446362259195
2024-04-17 00:42:39.794877,11.977498873113436,40.2961305206162
2024-04-16 22:42:39.794877,22.100549310335705,54.89830635598999
2024-04-17 02:42:39.794877,27.12390975652945,37.779770397257785
2024-04-17 13:42:39.794877,24.50704663321425,51.63764472363612
2024-04-17 06:42:39.794877,25.393680882136493,43.78976824633195
2024-04-16 19:42:39.794877,25.49492137533578,51.370946425938264
2024-04-16 15:42:39.794877,13.409558784479366,55.22497885871887
2024-04-17 13:42:39.794877,29.77819287255622,58.49017404330341
2024-04-17 10:42:39.794877,17.537105023616586,37.946766947561564
2024-04-16 15:42:39.794877,17.277262896536048,33.053091320514845
2024-04-16 19:42:39.794877,14.836025478042156,55.740719137967666
2024-04-17 11:42:39.794877,29.387035596713524,44.248631717599274
2024-04-17 07:42:39.794877,26.668708779267345,33.09425399178029
2024-04-16 17:42:39.794877,14.288541853862245,38.90418754967972
2024-04-16 16:42:39.794877,19.017267918588722,44.99581538593365
2024-04-16 17:42:39.794877,27.4144629422918,43.748678192949875
2024-04-17 00:42:39.794877,16.448131704932294,38.1559468226116
2024-04-17 00:42:39.794877,20.172186228056646,49.802277632395956
2024-04-17 11:42:39.794877,12.035161040065192,62.773233005988686
2024-04-17 08:42:39.794877,14.656911237124746,59.72743193088222
2024-04-16 17:42:39.794877,26.329788552685724,64.64541361455204
2024-04-17 12:42:39.794877,20.257735979992344,49.91761707882582
2024-04-17 06:42:39.794877,22.049081515537605,35.52546468122895
2024-04-17 13:42:39.794877,21.63264511613272,58.70496652897919
2024-04-17 08:42:39.794877,10.73990618297877,54.28768672522757
2024-04-17 12:42:39.794877,24.63964693890061,38.70802355843244
2024-04-17 13:42:39.794877,19.38641884946042,60.36166226032435
2024-04-16 16:42:39.794877,27.65171214883725,34.382770679121556
2024-04-16 18:42:39.794877,23.831956310444866,66.61146302180501
2024-04-17 11:42:39.794877,19.798645686967326,55.670647876075165
2024-04-16 22:42:39.794877,27.166434177860367,68.54546309871418
2024-04-16 15:42:39.794877,17.605455562209762,33.9840190581755
2024-04-16 15:42:39.794877,21.539453460959813,30.591752208944364
2024-04-17 04:42:39.794877,29.742167190387292,58.784269414057476
2024-04-16 18:42:39.794877,29.696805392385045,62.21841573230464
2024-04-17 07:42:39.794877,11.560204917295609,69.09989945337459
2024-04-17 00:42:39.794877,25.011129999259417,31.614663646732943
2024-04-17 02:42:39.794877,16.425796307083193,55.15071363179924
2024-04-17 02:42:39.794877,17.300310521341963,58.5499418118209
2024-04-16 14:42:39.794877,19.15866336445942,31.391425534244707
2024-04-17 07:42:39.794877,19.051158927572782,57.47244397635343
2024-04-16 14:42:39.794877,20.12895491038831,66.34950110493986
2024-04-16 22:42:39.794877,15.880630834818515,67.40933022479524
2024-04-16 22:42:39.794877,10.465059131544551,66.0032512924613
2024-04-17 02:42:39.794877,11.096662758920388,57.65554985520251
2024-04-17 13:42:39.794877,25.712252423987685,41.91003225566082
2024-04-16 14:42:39.794877,27.692564063455947,67.79352804467867
2024-04-16 22:42:39.794877,19.482525613126274,60.59393187045489
2024-04-17 13:42:39.794877,21.15651015049126,59.91976635486594
2024-04-16 23:42:39.794877,25.473628976633663,32.88660778734716
2024-04-17 04:42:39.794877,19.65385788918867,63.70122688764742
2024-04-17 03:42:39.794877,22.22004075039856,47.67527733738724
2024-04-16 20:42:39.794877,23.767409219574134,35.759822996865445
2024-04-16 23:42:39.794877,28.117654121451963,36.60651171042058
2024-04-17 07:42:39.794877,13.849225419728352,56.710711641291965
2024-04-17 04:42:39.794877,26.3693204825646,67.0302885452661
2024-04-17 12:42:39.794877,15.111421341371415,69.91383893527946
2024-04-17 04:42:39.794877,21.539771731661663,50.485182192426045
2024-04-17 08:42:39.794877,23.97992979789291,53.21232960907214
2024-04-17 08:42:39.794877,16.691955451539187,52.15321973294756
2024-04-16 16:42:39.794877,10.874549531410157,57.0204558687812
2024-04-17 08:42:39.794877,19.618213842818065,52.40158968095358
2024-04-17 11:42:39.794877,26.481456989837618,47.337672021236074
