Timestamp,Energy_Price,Raw_Material_Price
2024-04-17 10:42:39.765662,0.145487367186378,76.45522340739687
2024-04-16 14:42:39.765662,0.07802453261697075,55.75342233843008
2024-04-17 01:42:39.765662,0.11608802299311748,60.47650411148794
2024-04-16 17:42:39.765662,0.05807555648992246,70.81164320926669
2024-04-17 04:42:39.765662,0.10441881946360362,89.57765735210819
2024-04-17 05:42:39.765662,0.06662330949649005,56.526715458509294
2024-04-17 00:42:39.765662,0.12869707546724685,72.3226023626286
2024-04-16 22:42:39.765662,0.06730707844288605,50.66875878024745
2024-04-17 05:42:39.765662,0.11108660065703574,91.64544877406993
2024-04-16 22:42:39.765662,0.09135175899209627,80.60957874063124
2024-04-16 14:42:39.765662,0.11708069840535555,62.19293377972821
2024-04-17 06:42:39.765662,0.08020363397772587,54.98915451429826
2024-04-16 16:42:39.765662,0.08800062537983722,84.36300090850082
2024-04-17 04:42:39.765662,0.11388351699687264,74.45813744676877
2024-04-17 10:42:39.765662,0.0775051068053554,90.10559984338967
2024-04-16 17:42:39.765662,0.11355596175443314,66.45772498732578
2024-04-16 16:42:39.765662,0.1362626754487739,57.39969965975295
2024-04-17 03:42:39.765662,0.08334499292764416,50.46695451696052
2024-04-17 02:42:39.765662,0.13192251683225742,70.21781181770707
2024-04-17 13:42:39.765662,0.12147196749482503,89.4208349870719
2024-04-16 21:42:39.765662,0.11436607832177297,58.80369792666702
2024-04-16 20:42:39.765662,0.06807103664690219,82.59669053353713
2024-04-17 04:42:39.765662,0.08712605087964115,95.94531026216298
2024-04-17 07:42:39.765662,0.07017635237948848,55.00159451648677
2024-04-17 00:42:39.765662,0.08083964023605687,69.47985361821648
2024-04-17 12:42:39.765662,0.13849343905877104,98.77585861531655
2024-04-16 15:42:39.765662,0.07664202913518534,96.58235720468292
2024-04-16 19:42:39.765662,0.12018936850479318,83.5000325646251
2024-04-16 18:42:39.765662,0.08960248759713949,62.71617185050508
2024-04-16 21:42:39.765662,0.05230531058876088,55.62890059352348
2024-04-17 03:42:39.765662,0.12012788527415577,58.48575274252303
2024-04-17 13:42:39.765662,0.09082863813083542,68.9625219181625
2024-04-16 19:42:39.765662,0.144730734783044,92.87216582554655
2024-04-16 23:42:39.765662,0.11207281934959526,63.13746056521654
2024-04-16 20:42:39.765662,0.07814437819773337,93.32191438149117
2024-04-17 05:42:39.765662,0.07025719228391758,96.52386678295227
2024-04-17 06:42:39.765662,0.13362029779123274,63.62750154210641
2024-04-17 06:42:39.765662,0.09280458979547027,78.03140607607617
2024-04-17 08:42:39.765662,0.11852349921398683,60.01548230204246
2024-04-17 09:42:39.765662,0.08337645693763104,83.2369958570141
2024-04-17 11:42:39.765662,0.1321613141545956,77.66790930855927
2024-04-17 00:42:39.765662,0.12674709477117496,54.60562048638343
2024-04-16 15:42:39.765662,0.0692678284900349,51.256242328795366
2024-04-16 15:42:39.765662,0.09163232166551855,69.34453489115324
2024-04-17 09:42:39.765662,0.13356956563511813,76.30008753344465
2024-04-17 12:42:39.765662,0.11740471918016122,64.05884162778781
2024-04-17 11:42:39.765662,0.1428751499250569,94.51528903286712
2024-04-16 19:42:39.765662,0.08480431589647214,86.7775267257123
2024-04-17 04:42:39.765662,0.12436062294020024,94.9362304419926
